"VAR","Variable","UNIT","Measure","COU","Country","YEA","Year","Value","Flag Codes","Flags"
"AVDMPRVM","Preventable mortality","TXCMHOTH","Deaths per 100 000 males (standardised rates)","NLD","Netherlands","2017","2017",123,,
"AVDMPRVM","Preventable mortality","TXCMHOTH","Deaths per 100 000 males (standardised rates)","NLD","Netherlands","2018","2018",119,,
"AVDMPRVM","Preventable mortality","NBMALEPH","Number of male deaths","PRT","Portugal","2002","2002",13824,,
"AVDMPRVM","Preventable mortality","NBMALEPH","Number of male deaths","PRT","Portugal","2003","2003",13323,,
"AVDMPRVM","Preventable mortality","NBMALEPH","Number of male deaths","PRT","Portugal","2007","2007",11137,,
"AVDMPRVM","Preventable mortality","NBMALEPH","Number of male deaths","PRT","Portugal","2008","2008",10858,,
"AVDMPRVM","Preventable mortality","NBMALEPH","Number of male deaths","PRT","Portugal","2009","2009",10930,,
"AVDMPRVM","Preventable mortality","NBMALEPH","Number of male deaths","PRT","Portugal","2010","2010",10722,,
"AVDMPRVM","Preventable mortality","NBMALEPH","Number of male deaths","PRT","Portugal","2011","2011",10490,,
"AVDMPRVM","Preventable mortality","NBMALEPH","Number of male deaths","PRT","Portugal","2012","2012",10175,,
"AVDMPRVM","Preventable mortality","NBMALEPH","Number of male deaths","PRT","Portugal","2013","2013",10078,,
"AVDMPRVM","Preventable mortality","NBMALEPH","Number of male deaths","PRT","Portugal","2014","2014",10343,,
"AVDMPRVM","Preventable mortality","NBMALEPH","Number of male deaths","PRT","Portugal","2015","2015",10124,,
"AVDMPRVM","Preventable mortality","NBMALEPH","Number of male deaths","PRT","Portugal","2016","2016",10326,,
"AVDMPRVM","Preventable mortality","NBMALEPH","Number of male deaths","PRT","Portugal","2017","2017",10265,,
"AVDMPRVM","Preventable mortality","NBMALEPH","Number of male deaths","PRT","Portugal","2018","2018",10468,,
"AVDMPRVM","Preventable mortality","NBFEMEPF","Number of female deaths","NZL","New Zealand","2000","2000",1721,,
"AVDMPRVM","Preventable mortality","NBFEMEPF","Number of female deaths","NZL","New Zealand","2001","2001",1839,,
"AVDMPRVM","Preventable mortality","NBFEMEPF","Number of female deaths","NZL","New Zealand","2002","2002",1818,,
"AVDMPRVM","Preventable mortality","NBFEMEPF","Number of female deaths","NZL","New Zealand","2003","2003",1846,,
"AVDMPRVM","Preventable mortality","NBFEMEPF","Number of female deaths","NZL","New Zealand","2004","2004",1842,,
"AVDMPRVM","Preventable mortality","NBFEMEPF","Number of female deaths","NZL","New Zealand","2005","2005",1687,,
"AVDMPRVM","Preventable mortality","NBFEMEPF","Number of female deaths","NZL","New Zealand","2006","2006",1766,,
"AVDMPRVM","Preventable mortality","NBFEMEPF","Number of female deaths","NZL","New Zealand","2007","2007",1765,,
"AVDMPRVM","Preventable mortality","NBFEMEPF","Number of female deaths","NZL","New Zealand","2008","2008",1861,,
"AVDMPRVM","Preventable mortality","NBFEMEPF","Number of female deaths","NZL","New Zealand","2009","2009",1832,,
"AVDMPRVM","Preventable mortality","NBFEMEPF","Number of female deaths","NZL","New Zealand","2010","2010",1790,,
"AVDMPRVM","Preventable mortality","NBFEMEPF","Number of female deaths","NZL","New Zealand","2011","2011",1947,,
"AVDMPRVM","Preventable mortality","NBFEMEPF","Number of female deaths","NZL","New Zealand","2012","2012",1801,,
"AVDMPRVM","Preventable mortality","NBFEMEPF","Number of female deaths","NZL","New Zealand","2013","2013",1756,,
"AVDMPRVM","Preventable mortality","NBFEMEPF","Number of female deaths","NZL","New Zealand","2014","2014",1834,,
"AVDMPRVM","Preventable mortality","NBFEMEPF","Number of female deaths","NZL","New Zealand","2015","2015",1895,,
"AVDMPRVM","Preventable mortality","NBFEMEPF","Number of female deaths","NZL","New Zealand","2016","2016",1867,,
"AVDMPRVM","Preventable mortality","NBMALEPH","Number of male deaths","SVN","Slovenia","2000","2000",3489,,
"AVDMPRVM","Preventable mortality","NBMALEPH","Number of male deaths","SVN","Slovenia","2001","2001",3523,,
"AVDMPRVM","Preventable mortality","NBMALEPH","Number of male deaths","SVN","Slovenia","2002","2002",3425,,
"AVDMPRVM","Preventable mortality","NBMALEPH","Number of male deaths","SVN","Slovenia","2003","2003",3394,,
"AVDMPRVM","Preventable mortality","NBMALEPH","Number of male deaths","SVN","Slovenia","2004","2004",3198,,
"AVDMPRVM","Preventable mortality","NBMALEPH","Number of male deaths","SVN","Slovenia","2005","2005",3011,,
"AVDMPRVM","Preventable mortality","NBMALEPH","Number of male deaths","SVN","Slovenia","2006","2006",3046,,
"AVDMPRVM","Preventable mortality","NBMALEPH","Number of male deaths","SVN","Slovenia","2007","2007",3102,,
"AVDMPRVM","Preventable mortality","NBMALEPH","Number of male deaths","SVN","Slovenia","2008","2008",3042,,
"AVDMPRVM","Preventable mortality","NBMALEPH","Number of male deaths","SVN","Slovenia","2009","2009",2907,,
"AVDMPRVM","Preventable mortality","NBMALEPH","Number of male deaths","SVN","Slovenia","2010","2010",2844,,
"AVDMPRVM","Preventable mortality","NBMALEPH","Number of male deaths","SVN","Slovenia","2011","2011",2715,,
"AVDMPRVM","Preventable mortality","NBMALEPH","Number of male deaths","SVN","Slovenia","2012","2012",2720,,
"AVDMPRVM","Preventable mortality","NBMALEPH","Number of male deaths","SVN","Slovenia","2013","2013",2677,,
"AVDMPRVM","Preventable mortality","NBMALEPH","Number of male deaths","SVN","Slovenia","2014","2014",2544,,
"AVDMPRVM","Preventable mortality","NBMALEPH","Number of male deaths","SVN","Slovenia","2015","2015",2618,,
"AVDMPRVM","Preventable mortality","NBMALEPH","Number of male deaths","SVN","Slovenia","2016","2016",2622,,
"AVDMPRVM","Preventable mortality","NBMALEPH","Number of male deaths","SVN","Slovenia","2017","2017",2575,,
"AVDMPRVM","Preventable mortality","NBMALEPH","Number of male deaths","SVN","Slovenia","2018","2018",2483,,
"AVDMPRVM","Preventable mortality","NBMALEPH","Number of male deaths","SVN","Slovenia","2019","2019",2531,,
"AVDMPRVM","Preventable mortality","NBFEMEPF","Number of female deaths","DNK","Denmark","2000","2000",3910,,
"AVDMPRVM","Preventable mortality","NBFEMEPF","Number of female deaths","DNK","Denmark","2001","2001",3878,,
"AVDMPRVM","Preventable mortality","NBFEMEPF","Number of female deaths","DNK","Denmark","2002","2002",3624,,
"AVDMPRVM","Preventable mortality","NBFEMEPF","Number of female deaths","DNK","Denmark","2003","2003",3672,,
"AVDMPRVM","Preventable mortality","NBFEMEPF","Number of female deaths","DNK","Denmark","2004","2004",3554,,
"AVDMPRVM","Preventable mortality","NBFEMEPF","Number of female deaths","DNK","Denmark","2005","2005",3607,,
"AVDMPRVM","Preventable mortality","NBFEMEPF","Number of female deaths","DNK","Denmark","2006","2006",3612,,
"AVDMPRVM","Preventable mortality","NBFEMEPF","Number of female deaths","DNK","Denmark","2007","2007",3487,,
"AVDMPRVM","Preventable mortality","NBFEMEPF","Number of female deaths","DNK","Denmark","2008","2008",3441,,
"AVDMPRVM","Preventable mortality","NBFEMEPF","Number of female deaths","DNK","Denmark","2009","2009",3419,,
"AVDMPRVM","Preventable mortality","NBFEMEPF","Number of female deaths","DNK","Denmark","2010","2010",3381,,
"AVDMPRVM","Preventable mortality","NBFEMEPF","Number of female deaths","DNK","Denmark","2011","2011",3101,,
"AVDMPRVM","Preventable mortality","NBFEMEPF","Number of female deaths","DNK","Denmark","2012","2012",3270,,
"AVDMPRVM","Preventable mortality","NBFEMEPF","Number of female deaths","DNK","Denmark","2013","2013",3151,,
"AVDMPRVM","Preventable mortality","NBFEMEPF","Number of female deaths","DNK","Denmark","2014","2014",3137,,
"AVDMPRVM","Preventable mortality","NBFEMEPF","Number of female deaths","DNK","Denmark","2015","2015",3121,,
"AVDMPRVM","Preventable mortality","NBFEMEPF","Number of female deaths","DNK","Denmark","2016","2016",3192,,
"AVDMPRVM","Preventable mortality","NBFEMEPF","Number of female deaths","DNK","Denmark","2017","2017",3073,,
"AVDMPRVM","Preventable mortality","NBFEMEPF","Number of female deaths","DNK","Denmark","2018","2018",2954,,
"AVDMTRTM","Treatable mortality","TXCMFETF","Deaths per 100 000 females (standardised rates)","AUS","Australia","2000","2000",74,,
"AVDMTRTM","Treatable mortality","TXCMFETF","Deaths per 100 000 females (standardised rates)","AUS","Australia","2001","2001",71,,
"AVDMTRTM","Treatable mortality","TXCMFETF","Deaths per 100 000 females (standardised rates)","AUS","Australia","2002","2002",71,,
"AVDMTRTM","Treatable mortality","TXCMFETF","Deaths per 100 000 females (standardised rates)","AUS","Australia","2003","2003",66,,
"AVDMTRTM","Treatable mortality","TXCMFETF","Deaths per 100 000 females (standardised rates)","AUS","Australia","2004","2004",63,,
"AVDMTRTM","Treatable mortality","TXCMFETF","Deaths per 100 000 females (standardised rates)","AUS","Australia","2006","2006",59,,
"AVDMTRTM","Treatable mortality","TXCMFETF","Deaths per 100 000 females (standardised rates)","AUS","Australia","2007","2007",57,,
"AVDMTRTM","Treatable mortality","TXCMFETF","Deaths per 100 000 females (standardised rates)","AUS","Australia","2008","2008",57,,
"AVDMTRTM","Treatable mortality","TXCMFETF","Deaths per 100 000 females (standardised rates)","AUS","Australia","2009","2009",55,,
"AVDMTRTM","Treatable mortality","TXCMFETF","Deaths per 100 000 females (standardised rates)","AUS","Australia","2010","2010",52,,
"AVDMTRTM","Treatable mortality","TXCMFETF","Deaths per 100 000 females (standardised rates)","AUS","Australia","2011","2011",52,,
"AVDMTRTM","Treatable mortality","TXCMFETF","Deaths per 100 000 females (standardised rates)","AUS","Australia","2012","2012",49,,
"AVDMTRTM","Treatable mortality","TXCMFETF","Deaths per 100 000 females (standardised rates)","AUS","Australia","2013","2013",48,,
"AVDMTRTM","Treatable mortality","TXCMFETF","Deaths per 100 000 females (standardised rates)","AUS","Australia","2014","2014",48,,
"AVDMTRTM","Treatable mortality","TXCMFETF","Deaths per 100 000 females (standardised rates)","AUS","Australia","2015","2015",47,,
"AVDMTRTM","Treatable mortality","TXCMFETF","Deaths per 100 000 females (standardised rates)","AUS","Australia","2016","2016",47,,
"AVDMTRTM","Treatable mortality","TXCMFETF","Deaths per 100 000 females (standardised rates)","AUS","Australia","2017","2017",45,,
"AVDMTRTM","Treatable mortality","TXCMFETF","Deaths per 100 000 females (standardised rates)","AUS","Australia","2018","2018",43,,
"AVDMTRTM","Treatable mortality","NBPOPUPC","Number of total deaths","IRL","Ireland","2007","2007",3053,,
"AVDMTRTM","Treatable mortality","NBPOPUPC","Number of total deaths","IRL","Ireland","2008","2008",3175,,
"AVDMTRTM","Treatable mortality","NBPOPUPC","Number of total deaths","IRL","Ireland","2009","2009",3143,,
"AVDMTRTM","Treatable mortality","NBPOPUPC","Number of total deaths","IRL","Ireland","2010","2010",2879,,
"AVDMTRTM","Treatable mortality","NBPOPUPC","Number of total deaths","IRL","Ireland","2011","2011",2905,,
"AVDMTRTM","Treatable mortality","NBPOPUPC","Number of total deaths","IRL","Ireland","2012","2012",2879,,
"AVDMTRTM","Treatable mortality","NBPOPUPC","Number of total deaths","IRL","Ireland","2013","2013",2823,,
"AVDMTRTM","Treatable mortality","NBPOPUPC","Number of total deaths","IRL","Ireland","2014","2014",2808,,
"AVDMTRTM","Treatable mortality","NBPOPUPC","Number of total deaths","IRL","Ireland","2015","2015",2881,,
"AVDMTRTM","Treatable mortality","TXCMHOTH","Deaths per 100 000 males (standardised rates)","EST","Estonia","2000","2000",289,,
"AVDMTRTM","Treatable mortality","TXCMHOTH","Deaths per 100 000 males (standardised rates)","EST","Estonia","2001","2001",287,,
"AVDMTRTM","Treatable mortality","TXCMHOTH","Deaths per 100 000 males (standardised rates)","EST","Estonia","2002","2002",281,,
"AVDMTRTM","Treatable mortality","TXCMHOTH","Deaths per 100 000 males (standardised rates)","EST","Estonia","2003","2003",274,,
"AVDMTRTM","Treatable mortality","TXCMHOTH","Deaths per 100 000 males (standardised rates)","EST","Estonia","2004","2004",268,,
"AVDMTRTM","Treatable mortality","TXCMHOTH","Deaths per 100 000 males (standardised rates)","EST","Estonia","2005","2005",243,,
"AVDMTRTM","Treatable mortality","TXCMHOTH","Deaths per 100 000 males (standardised rates)","EST","Estonia","2006","2006",241,,
"AVDMTRTM","Treatable mortality","TXCMHOTH","Deaths per 100 000 males (standardised rates)","EST","Estonia","2007","2007",230,,
"AVDMTRTM","Treatable mortality","TXCMHOTH","Deaths per 100 000 males (standardised rates)","EST","Estonia","2008","2008",215,,
"AVDMTRTM","Treatable mortality","TXCMHOTH","Deaths per 100 000 males (standardised rates)","EST","Estonia","2009","2009",209,,
"AVDMTRTM","Treatable mortality","TXCMHOTH","Deaths per 100 000 males (standardised rates)","EST","Estonia","2010","2010",185,,
"AVDMTRTM","Treatable mortality","TXCMHOTH","Deaths per 100 000 males (standardised rates)","EST","Estonia","2011","2011",172,,
"AVDMTRTM","Treatable mortality","TXCMHOTH","Deaths per 100 000 males (standardised rates)","EST","Estonia","2012","2012",173,,
"AVDMTRTM","Treatable mortality","TXCMHOTH","Deaths per 100 000 males (standardised rates)","EST","Estonia","2013","2013",158,,
"AVDMTRTM","Treatable mortality","TXCMHOTH","Deaths per 100 000 males (standardised rates)","EST","Estonia","2014","2014",163,,
"AVDMTRTM","Treatable mortality","TXCMHOTH","Deaths per 100 000 males (standardised rates)","EST","Estonia","2015","2015",147,,
"AVDMTRTM","Treatable mortality","TXCMHOTH","Deaths per 100 000 males (standardised rates)","EST","Estonia","2016","2016",142,,
"AVDMTRTM","Treatable mortality","TXCMHOTH","Deaths per 100 000 males (standardised rates)","EST","Estonia","2017","2017",144,,
"AVDMTRTM","Treatable mortality","TXCMHOTH","Deaths per 100 000 males (standardised rates)","EST","Estonia","2018","2018",139,,
"AVDMTRTM","Treatable mortality","TXCMHOTH","Deaths per 100 000 males (standardised rates)","EST","Estonia","2019","2019",139,,
"AVDMTRTM","Treatable mortality","NBMALEPH","Number of male deaths","NLD","Netherlands","2000","2000",7279,,
"AVDMTRTM","Treatable mortality","NBMALEPH","Number of male deaths","NLD","Netherlands","2001","2001",7109,,
"AVDMTRTM","Treatable mortality","NBMALEPH","Number of male deaths","NLD","Netherlands","2002","2002",7106,,
"AVDMTRTM","Treatable mortality","NBMALEPH","Number of male deaths","NLD","Netherlands","2003","2003",6990,,
"AVDMTRTM","Treatable mortality","NBMALEPH","Number of male deaths","NLD","Netherlands","2004","2004",6589,,
"AVDMTRTM","Treatable mortality","NBMALEPH","Number of male deaths","NLD","Netherlands","2005","2005",6382,,
"AVDMTRTM","Treatable mortality","NBMALEPH","Number of male deaths","NLD","Netherlands","2006","2006",6216,,
"AVDMTRTM","Treatable mortality","NBMALEPH","Number of male deaths","NLD","Netherlands","2007","2007",5925,,
"AVDMTRTM","Treatable mortality","NBMALEPH","Number of male deaths","NLD","Netherlands","2008","2008",5736,,
"AVDMTRTM","Treatable mortality","NBMALEPH","Number of male deaths","NLD","Netherlands","2009","2009",5804,,
"AVDMTRTM","Treatable mortality","NBMALEPH","Number of male deaths","NLD","Netherlands","2010","2010",5711,,
"AVDMTRTM","Treatable mortality","NBMALEPH","Number of male deaths","NLD","Netherlands","2011","2011",5405,,
"AVDMTRTM","Treatable mortality","NBMALEPH","Number of male deaths","NLD","Netherlands","2012","2012",5542,,
"AVDMTRTM","Treatable mortality","NBMALEPH","Number of male deaths","NLD","Netherlands","2013","2013",5324,,
"AVDMTRTM","Treatable mortality","NBMALEPH","Number of male deaths","NLD","Netherlands","2014","2014",5003,,
"AVDMTRTM","Treatable mortality","NBMALEPH","Number of male deaths","NLD","Netherlands","2015","2015",5189,,
"AVDMTRTM","Treatable mortality","NBMALEPH","Number of male deaths","NLD","Netherlands","2016","2016",5131,,
"AVDMTRTM","Treatable mortality","NBMALEPH","Number of male deaths","NLD","Netherlands","2017","2017",5052,,
"AVDMTRTM","Treatable mortality","NBMALEPH","Number of male deaths","NLD","Netherlands","2018","2018",5236,,
"AVDMTRTM","Treatable mortality","NBPOPUPC","Number of total deaths","POL","Poland","2000","2000",56340,,
"AVDMTRTM","Treatable mortality","NBPOPUPC","Number of total deaths","POL","Poland","2001","2001",53862,,
"AVDMTRTM","Treatable mortality","NBPOPUPC","Number of total deaths","POL","Poland","2002","2002",51549,,
"AVDMTRTM","Treatable mortality","NBPOPUPC","Number of total deaths","POL","Poland","2003","2003",51178,,
"AVDMTRTM","Treatable mortality","NBPOPUPC","Number of total deaths","POL","Poland","2004","2004",50184,,
"AVDMTRTM","Treatable mortality","NBPOPUPC","Number of total deaths","POL","Poland","2005","2005",49059,,
"AVDMTRTM","Treatable mortality","NBPOPUPC","Number of total deaths","POL","Poland","2006","2006",49584,,
"AVDMTRTM","Treatable mortality","NBPOPUPC","Number of total deaths","POL","Poland","2007","2007",48860,,
"AVDMTRTM","Treatable mortality","NBPOPUPC","Number of total deaths","POL","Poland","2008","2008",48236,,
"AVDMTRTM","Treatable mortality","NBPOPUPC","Number of total deaths","POL","Poland","2009","2009",47301,,
